MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	199.87329	Sec	12/31/2019 10:49:14 AM
Time	1000 kN Displacement	1000 kN Force	Ex D1	Ex D2	1000 kN Count
s	mm	N	mm	mm	segments
4862.6157	2.8450332	11196.478	0.0038826466	-0.0050765276	35
4863.6157	2.8561544	13006.945	0.0045451522	-0.0059473515	35
4864.6157	2.865416	14780.891	0.0051066279	-0.0067147613	35
4865.6157	2.8757827	17092.514	0.0058966875	-0.007776916	35
4866.6157	2.8864465	19517.252	0.0067436695	-0.0091081858	35
4867.6157	2.8959222	21711.363	0.0074732304	-0.0099667907	35
4868.6157	2.905261	24455.762	0.008341372	-0.011215508	35
4869.6157	2.9170237	27011.08	0.0091809034	-0.012360811	35
4870.6157	2.9266181	29850.85	0.010000765	-0.013583601	35
4871.6157	2.9360342	32818.953	0.010825694	-0.014748275	35
4872.6157	2.9518547	37092.336	0.011870563	-0.016419888	35
4873.6157	2.9581223	39775.793	0.012674332	-0.017557442	35
4874.6157	2.9666412	42175.859	0.013047457	-0.01837194	35
4875.6157	2.9749167	45143.816	0.013635159	-0.019396842	35
4876.6157	2.9857943	48823.625	0.014216304	-0.020520091	35
4877.6157	2.9961016	52127.324	0.014585555	-0.021418929	35
4878.6157	3.0065694	56066.805	0.015064478	-0.022540689	35
4879.6157	3.0156884	59669.582	0.015469491	-0.023439229	35
4880.6157	3.0258174	63447.539	0.015806556	-0.024299622	35
4881.6157	3.0372179	67491.445	0.016051233	-0.025418699	35
4882.6157	3.0468302	71224.094	0.016256571	-0.026156902	35
4883.6157	3.0563471	75268.57	0.01644522	-0.026951432	35
4884.6157	3.0661259	79346.156	0.016464591	-0.027705729	35
4885.6157	3.0764806	83885.859	0.016566813	-0.028615296	35
4886.6157	3.087281	88014.109	0.016568303	-0.029356182	35
4887.6157	3.0963821	92465.086	0.016514063	-0.030015707	35
4888.6157	3.1062796	96729.18	0.016586483	-0.030742288	35
4889.6157	3.1163313	101416.34	0.016515553	-0.031435788	35
4890.6157	3.1270723	105791.92	0.01635462	-0.031967461	35
4891.6157	3.1370053	110192.1	0.015924573	-0.032482743	35
4892.6157	3.1465521	114970.22	0.015677512	-0.033064187	35
4893.6157	3.1580713	119155.78	0.01537323	-0.033508539	35
4894.6157	3.1667984	123910.63	0.014889836	-0.0339818	35
4895.6157	3.1755729	128540.38	0.014558434	-0.034502149	35
4896.6157	3.1873655	133026.83	0.014064908	-0.034971535	35
4897.6157	3.1969597	137282.83	0.013656616	-0.035373271	35
4898.6157	3.2069345	142009.31	0.013130903	-0.035667717	35
4899.6157	3.2182813	146727.48	0.012639761	-0.036098361	35
4900.6157	3.2269192	151136.5	0.012111962	-0.036414266	35
4901.6157	3.2379155	155765.44	0.011470318	-0.036824942	35
4902.6157	3.2478545	160377.17	0.010915399	-0.037196577	35
4903.6157	3.2574608	164876.78	0.010319054	-0.037548244	35
4904.6157	3.2678454	169261.88	0.009791553	-0.037793219	35
4905.6157	3.2768457	173911.41	0.0091677904	-0.03811419	35
4906.6157	3.2864103	178138.8	0.008571744	-0.038513243	35
4907.6157	3.2966225	183009.08	0.0078770518	-0.038826466	35
4908.6157	3.3068941	187381.78	0.0072950125	-0.039053261	35
4909.6157	3.3168035	191700.22	0.0065737963	-0.039334595	35
4910.6157	3.3274732	196465.64	0.0058558583	-0.03965497	35
4911.6157	3.3376377	201186.5	0.0050252676	-0.040049255	35
4912.6157	3.3468282	205935.03	0.0043466687	-0.040234029	35
4913.6157	3.3571415	210018.34	0.0037127733	-0.04050225	35
4914.6157	3.3669555	214895.36	0.002823174	-0.040712655	35
4915.6157	3.3774352	218892.42	0.0020360947	-0.040905476	35
4916.6157	3.3879445	223625.13	0.0013434887	-0.04132241	35
4917.6157	3.3976812	228236.89	0.0005209446	-0.041544139	35
4918.6157	3.4070678	232076.59	-0.00015795231	-0.041711628	35
4919.6157	3.4180939	236689.08	-0.0010216236	-0.041911006	35
4920.6157	3.4278545	241153.77	-0.0017845631	-0.042113662	35
4921.6157	3.4362311	245514.72	-0.0024724007	-0.042311549	35
4922.6157	3.446681	249645.59	-0.0033274293	-0.042338967	35
4923.6157	3.4565666	254141.59	-0.0041723251	-0.042623281	35
4924.6157	3.4665825	258501	-0.0050589442	-0.042740107	35
4925.6157	3.4767354	263053.34	-0.0059810281	-0.042947531	35
4926.6157	3.4859614	266996.69	-0.0068309903	-0.043106973	35
4927.6157	3.4966371	271489.03	-0.0077560544	-0.04327327	35
4928.6157	3.5066712	276027.16	-0.0086501241	-0.043396652	35
4929.6157	3.5160279	279647.72	-0.0096169114	-0.04354924	35
4930.6157	3.5273747	284284.88	-0.01065135	-0.043607354	35
4931.6157	3.5362682	288662.47	-0.011684299	-0.043718219	35
4932.6157	3.5458803	292250.88	-0.012467504	-0.043692589	35
4933.6157	3.5580709	296954.84	-0.013672709	-0.043762922	35
4934.6157	3.5668693	300549.63	-0.014640689	-0.043888986	35
4935.6157	3.5754952	305139.22	-0.01583904	-0.043917298	35
4936.6157	3.5875371	308567.09	-0.016748607	-0.043888092	35
4937.6157	3.5970306	313068.06	-0.018025041	-0.043958724	35
4938.6157	3.6068983	317191.75	-0.019082129	-0.043975115	35
4939.6157	3.6164331	321143.38	-0.020205677	-0.043907166	35
4940.6157	3.627697	325230.78	-0.021438003	-0.043932796	35
4941.6157	3.6388478	328671.59	-0.022645593	-0.043939948	35
4942.6157	3.6468382	332199.59	-0.023833811	-0.043961704	35
4943.6157	3.6566525	336502.84	-0.02502054	-0.043977201	35
4944.6157	3.66731	340001.34	-0.026234388	-0.043973029	35
4945.6157	3.6756392	343118.16	-0.027393699	-0.043988824	35
4946.6157	3.6870871	346722	-0.028585494	-0.044051707	35
4947.6157	3.697026	349991.81	-0.029932559	-0.043981671	35
4948.6157	3.7067392	353671	-0.031205714	-0.044033229	35
4949.6157	3.716773	356605.66	-0.032513142	-0.044026971	35
4950.6157	3.7275438	359759.25	-0.033860207	-0.044060051	35
4951.6157	3.7365856	363013	-0.035336614	-0.044035316	35
4952.6157	3.7456276	365933.38	-0.036714375	-0.043870211	35
4953.6157	3.7573962	368761.94	-0.038344562	-0.043602586	35
4954.6157	3.7646263	371030.06	-0.040306151	-0.04314661	35
4955.6157	3.7769949	373312.19	-0.042207539	-0.042366683	35
4956.6157	3.7873795	375917.84	-0.044616163	-0.041620433	35
4957.6157	3.7976689	377550.06	-0.047080815	-0.040376186	35
4958.6157	3.8066633	378569.59	-0.049857199	-0.038926601	35
4959.6157	3.8160319	379234.75	-0.052962601	-0.037081838	35
4960.6157	3.8283114	379079.19	-0.056923032	-0.034709573	35
4961.6157	3.839201	376311.06	-0.062724948	-0.031144917	35
4962.6157	3.852241	351729.16	-0.075217485	-0.022807717	35

Data Acquisition						Time:	5366.7407	Sec	12/31/2019 12:15:21 PM
Time	1000 kN Displacement	1000 kN Force	Ex D1	Ex D2	1000 kN Count
s	mm	N	mm	mm	segments
5225.8662	2.4222925	1364.4476	-0.00012487173	9.2089176e-05	38
5226.8662	2.4364316	1532.5881	-1.3411045e-05	9.4473362e-05	38
5227.8662	2.4465427	1667.5796	-2.9802322e-07	0.00012010336	38
5228.8662	2.4552045	1794.6064	6.6757202e-05	0.0001218915	38
5229.8662	2.4651434	1889.9861	-4.7683716e-05	6.2584877e-06	38
5230.8662	2.4760685	1983.6654	-9.1195107e-05	0.00013887882	38
5231.8662	2.4843619	2067.6426	-7.4207783e-05	0.00013589859	38
5232.8662	2.495085	2151.6104	-0.00014096498	0.00012457371	38
5233.8662	2.5039546	2229.1208	-9.2387199e-05	0.0001296401	38
5234.8662	2.5143213	2297.6174	-0.00012040138	0.00013709068	38
5235.8662	2.5254424	2381.7263	-0.0001180172	0.00011742115	38
5236.8662	2.5345972	2452.7419	-6.377697e-05	0.0001630187	38
5237.8662	2.5447738	2552.0183	-0.00011593103	8.7618828e-05	38
5238.8662	2.555984	2620.1606	-6.5565109e-05	0.00021308661	38
5239.8662	2.5661843	2711.7361	-8.5830688e-05	0.00013440847	38
5240.8662	2.5764561	2784.1079	-1.7881393e-05	7.8678131e-05	38
5241.8662	2.5862107	2886.0271	-7.6889992e-05	9.4771385e-05	38
5242.8662	2.5943913	2967.7109	-5.6624413e-06	0.00011950731	38
5243.8662	2.6042886	3086.6223	-9.0003014e-05	8.2850456e-05	38
5244.8662	2.6146791	3224.5884	-0.00011414289	0.00010669231	38
5245.8662	2.625319	3382.1958	-3.2484531e-05	0.0001001358	38
5246.8662	2.6348717	3598.4167	-0.0001001358	8.4340572e-05	38
5247.8662	2.6449652	3881.1611	-8.1658363e-05	0.00010102987	38
5248.8662	2.6541378	4208.4639	-9.6261501e-05	9.0003014e-05	38
5249.8662	2.6643441	4606.9907	-9.894371e-05	7.0631504e-05	38
5250.8662	2.6754711	5094.3306	-0.00019013882	7.212162e-05	38
5251.8662	2.6842873	5675.3833	-8.4042549e-05	-6.7055225e-05	38
5252.8662	2.6952717	6484.4668	-0.00010848045	-0.00012993813	38
5253.8662	2.7057989	7553.6157	-7.212162e-05	-0.00031083822	38
5254.8662	2.7152092	8980.4287	3.8146973e-05	-0.00045508146	38
5255.8662	2.7254095	10583.751	0.00017821789	-0.00077188015	38
5256.8662	2.7346296	12261.532	0.00036746264	-0.00093758106	38
5257.8662	2.7462022	14478.494	0.00053107738	-0.0014096498	38
5258.8662	2.757674	16676.83	0.00071406364	-0.0017786026	38
5259.8662	2.7651176	18614.389	0.00075697899	-0.0021517277	38
5260.8662	2.7756686	21008.211	0.00094681978	-0.0025177002	38
5261.8662	2.7861779	23914.686	0.0011873245	-0.0030639768	38
5262.8662	2.797091	26248.08	0.0012853742	-0.0036278367	38
5263.8662	2.8055863	28875.658	0.0013637543	-0.0039407611	38
5264.8662	2.8164225	32142.631	0.0014269352	-0.0043308735	38
5265.8662	2.8269732	34967.5	0.0014492869	-0.0048172474	38
5266.8662	2.8366389	37920.48	0.0014787912	-0.00521034	38
5267.8662	2.8478909	41290.352	0.0014647841	-0.0055932999	38
5268.8662	2.8569684	44189.852	0.0014644861	-0.0059422851	38
5269.8662	2.8661468	47962.254	0.003247261	-0.0089108944	38
5270.8662	2.8800304	52172.008	0.0031965971	-0.0088971853	38
5271.8662	2.8884723	54846.203	0.003028214	-0.0091594458	38
5272.8662	2.8959398	57648.168	0.0029164553	-0.0094774365	38
5273.8662	2.9047322	61479.086	0.0028055906	-0.0099530816	38
5274.8662	2.916394	65195.113	0.0025737286	-0.01028955	38
5275.8662	2.9265885	68592.477	0.0024434924	-0.01051724	38
5276.8662	2.9362006	72730.547	0.002155602	-0.010968745	38
5277.8662	2.9464307	76421.305	0.0018852949	-0.01150012	38
5278.8662	2.9562745	80721.641	0.001680851	-0.011945665	38
5279.8662	2.9665759	84513.203	0.0014197826	-0.012336075	38
5280.8662	2.9763367	88225.867	0.0010958314	-0.012710989	38
5281.8662	2.9860022	92621.672	0.00072985888	-0.013099909	38
5282.8662	2.9968977	96685.586	0.00050753355	-0.013508797	38
5283.8662	3.0066643	100909.35	-1.4901161e-05	-0.013936758	38
5284.8662	3.0162349	105266.31	-0.00033438206	-0.014273524	38
5285.8662	3.0263877	109614.26	-0.00071078539	-0.014704466	38
5286.8662	3.0363803	114233.02	-0.0011646748	-0.015242994	38
5287.8662	3.0460341	118024.87	-0.0015375018	-0.015489459	38
5288.8662	3.0569353	122561.43	-0.0019612908	-0.016120374	38
5289.8662	3.0680149	126785.51	-0.0023674965	-0.01658529	38
5290.8662	3.0771341	131126.45	-0.002849102	-0.017017424	38
5291.8662	3.0849521	135481.17	-0.0032243133	-0.017310381	38
5292.8662	3.0970891	140144.52	-0.0037020445	-0.017914474	38
5293.8662	3.1059885	144204.09	-0.0042057037	-0.01829952	38
5294.8662	3.1172938	148964.31	-0.0046062469	-0.018813908	38
5295.8662	3.1266744	153517.59	-0.0050640106	-0.019340813	38
5296.8662	3.1361914	158001.41	-0.0056746602	-0.019887686	38
5297.8662	3.1479661	162795.83	-0.0061497092	-0.020419657	38
5298.8662	3.1554515	166842.89	-0.0065499544	-0.020869076	38
5299.8662	3.1662934	171927.94	-0.0071963668	-0.021537244	38
5300.8662	3.1770761	176325.97	-0.0076332688	-0.021998584	38
5301.8662	3.1867654	180885.16	-0.0081196427	-0.02253294	38
5302.8662	3.1971083	185257.36	-0.0086739659	-0.023103356	38
5303.8662	3.2078493	189918.67	-0.0091537833	-0.023590624	38
5304.8662	3.2175922	194897.55	-0.0096991658	-0.024166703	38
5305.8662	3.2255766	199223.75	-0.010215342	-0.024699271	38
5306.8662	3.2366741	204233.89	-0.010791421	-0.025190115	38
5307.8662	3.2455139	208245	-0.011335909	-0.025676489	38
5308.8662	3.2581737	213453.45	-0.011991262	-0.026373863	38
5309.8662	3.2677741	217686.91	-0.012490153	-0.026821494	38
5310.8662	3.2754793	221820.03	-0.013055503	-0.02726078	38
5311.8662	3.2864816	226554.5	-0.013615191	-0.027802289	38
5312.8662	3.2974246	231169.23	-0.014179051	-0.028418899	38
5313.8662	3.3065853	235723.2	-0.014793575	-0.028931201	38
5314.8662	3.3159361	240064.52	-0.015307367	-0.029573739	38
5315.8662	3.3267007	244359.78	-0.015918314	-0.029964745	38
5316.8662	3.3374596	249008.89	-0.016477108	-0.030443668	38
5317.8662	3.3460796	253041.03	-0.017234683	-0.030880272	38
5318.8662	3.3561552	258040.16	-0.017853975	-0.031479299	38
5319.8662	3.3665099	262507.03	-0.018493235	-0.032001734	38
5320.8662	3.3762887	266948.47	-0.019131005	-0.032475591	38
5321.8662	3.3860433	271124.84	-0.019691288	-0.032989979	38
5322.8662	3.3966417	275959.41	-0.020335615	-0.033548474	38
5323.8662	3.4052439	279615.28	-0.020975173	-0.034000874	38
5324.8662	3.4161987	284726.19	-0.021681488	-0.034652948	38
5325.8662	3.4262567	288995.44	-0.022371411	-0.035168827	38
5326.8662	3.4354053	293215.97	-0.022991896	-0.035678744	38
5327.8662	3.4462652	297672.22	-0.023605525	-0.036270916	38
5328.8662	3.4556992	301988.66	-0.024253726	-0.036631227	38
5329.8662	3.4656558	306235.81	-0.024950504	-0.037139952	38
5330.8662	3.4766285	310324.78	-0.025621951	-0.037705004	38
5331.8662	3.4859021	314723.94	-0.026298761	-0.038149953	38
5332.8662	3.4962392	318822.53	-0.027023554	-0.038795769	38
5333.8662	3.5054533	322762.75	-0.027675033	-0.039388537	38
5334.8662	3.5162594	326787.47	-0.028336644	-0.039865375	38
5335.8662	3.5260558	330720.34	-0.028999746	-0.040394664	38
5336.8662	3.5353355	334494.63	-0.029692054	-0.040918589	38
5337.8662	3.5453992	338772.44	-0.030388832	-0.041419268	38
5338.8662	3.5552609	342514.03	-0.031086802	-0.042207837	38
5339.8662	3.5638394	346517.56	-0.03166616	-0.042760968	38
5340.8662	3.5744436	350502.53	-0.032514036	-0.043162405	38
5341.8662	3.5847628	354097.69	-0.033134818	-0.043798983	38
5342.8662	3.5958602	357782.94	-0.033786297	-0.044291019	38
5343.8662	3.6060963	362013.03	-0.034540594	-0.04502058	38
5344.8662	3.6155837	365336.22	-0.035187602	-0.045726001	38
5345.8662	3.623966	368643.59	-0.035811663	-0.046342313	38
5346.8662	3.63621	371865.19	-0.03650099	-0.046896935	38
5347.8662	3.6458461	375442.03	-0.037225187	-0.047644079	38
5348.8662	3.6563375	378900.38	-0.037946105	-0.048256516	38
5349.8662	3.6654565	381920.22	-0.038696826	-0.049031973	38
5350.8662	3.6767857	384896.59	-0.039300621	-0.049705207	38
5351.8662	3.6857147	387439.53	-0.040053427	-0.050301552	38
5352.8662	3.6945605	390214.84	-0.041024685	-0.050928295	38
5353.8662	3.7055333	392738.41	-0.04185468	-0.051487684	38
5354.8662	3.7166841	395377.94	-0.04294008	-0.052230358	38
5355.8662	3.7251616	397616.5	-0.043932199	-0.052825809	38
5356.8662	3.7370551	399438.59	-0.045082569	-0.053454638	38
5357.8662	3.7458591	400786.13	-0.046031475	-0.054324865	38
5358.8662	3.7559586	402198.78	-0.047239959	-0.055350065	38
5359.8662	3.7662244	402464.97	-0.048447549	-0.05638808	38
5360.8662	3.7778265	401551.72	-0.04866153	-0.058597028	38
5361.8662	3.788223	398822.13	-0.048647225	-0.062842667	38
5362.8662	3.7969263	388959.53	-0.047260225	-0.069651902	38
5363.8662	3.8099604	370265.28	-0.045884848	-0.077962577	38
5364.8662	3.8203211	332887.75	-0.049695075	-0.088844001	38
5365.8662	3.84993	129947.91	-0.042112768	-0.17664075	38

Data Acquisition						Time:	6067.1758	Sec	12/31/2019 12:27:01 PM
Time	1000 kN Displacement	1000 kN Force	Ex D1	Ex D2	1000 kN Count
s	mm	N	mm	mm	segments
5920.9795	3.2741842	1245.2961	-0.00017464161	-9.6261501e-05	41
5921.9795	3.2894163	1588.9951	-0.00030875206	-2.6524067e-05	41
5922.9795	3.3017197	1819.4257	-0.00036686659	-6.8843365e-05	41
5923.9795	3.3115637	1753.6115	-0.00040203333	-8.6426735e-06	41
5924.9795	3.3186095	1905.9847	-0.00038862228	1.937151e-05	41
5925.9795	3.3291841	2016.4432	-0.00038027763	-1.9967556e-05	41
5926.9795	3.3396695	2114.1563	-0.00042617321	7.8082085e-05	41
5927.9795	3.3477669	2195.5293	-0.00049859285	1.4901161e-06	41
5928.9795	3.3581097	2257.1018	-0.00052273273	7.0035458e-05	41
5929.9795	3.3682685	2321.123	-0.00052064657	-7.7486038e-06	41
5930.9795	3.3796036	2382.1338	-0.00059634447	0.00012546778	41
5931.9795	3.3902376	2446.3823	-0.00064134598	5.2750111e-05	41
5932.9795	3.4003191	2509.7517	-0.00062704086	0.00013411045	41
5933.9795	3.409759	2574.4326	-0.00070571899	0.00012695789	41
5934.9795	3.4187295	2660.1528	-0.00073850155	0.00018149614	41
5935.9795	3.4294586	2717.5784	-0.00078767538	0.00020593405	41
5936.9795	3.4401224	2798.3281	-0.0007891655	0.00015288591	41
5937.9795	3.4489443	2941.8291	-0.00092566013	0.00023573637	41
5938.9795	3.4603093	3129.6128	-0.001090765	0.00025749207	41
5939.9795	3.4688163	3375.248	-0.0011026859	0.0002938509	41
5940.9795	3.4791415	3699.9163	-0.0012385845	0.00033318996	41
5941.9795	3.490037	4079.0134	-0.0014397502	0.00035107136	41
5942.9795	3.4994233	4507.8892	-0.0015446544	0.00050157309	41
5943.9795	3.5092969	5022.77	-0.0017863512	0.00054389238	41
5944.9795	3.5195982	5712.7373	-0.0019362569	0.00072658062	41
5945.9795	3.5304759	6568.1328	-0.0022745132	0.00085443258	41
5946.9795	3.5398028	7632.6265	-0.002618432	0.0011435151	41
5947.9795	3.5504606	8723.1123	-0.0031420588	0.0015261769	41
5948.9795	3.559752	9990.917	-0.0036475062	0.0017651916	41
5949.9795	3.5698633	11531.521	-0.0042399764	0.0021573901	41
5950.9795	3.5816855	13236.103	-0.0049135089	0.0024288893	41
5951.9795	3.5895154	14909.573	-0.0054901838	0.0027424097	41
5952.9795	3.6015694	16923.576	-0.006326139	0.003220439	41
5953.9795	3.6104984	18885.877	-0.0071883202	0.003606379	41
5954.9795	3.6216254	20709.586	-0.0078555942	0.0041657686	41
5955.9795	3.6304593	23074.273	-0.0088024139	0.0047138333	41
5956.9795	3.6417825	25249.084	-0.0096523762	0.0051471591	41
5957.9795	3.6498561	27188.02	-0.010383427	0.0056582689	41
5958.9795	3.6624267	29698.516	-0.011353791	0.0061711669	41
5959.9795	3.6715102	32061.119	-0.01226753	0.0065761805	41
5960.9795	3.6807897	34350.305	-0.013200939	0.0071436167	41
5961.9795	3.6897128	37003.535	-0.014166832	0.0075986981	41
5962.9795	3.7007151	39530.395	-0.015156567	0.0081637502	41
5963.9795	3.7104759	42348.387	-0.016015768	0.0085619092	41
5964.9795	3.7221198	45225.379	-0.017037392	0.00900805	41
5965.9795	3.7349758	48833.25	-0.019568205	0.010493994	41
5966.9795	3.7438869	51440.137	-0.020364523	0.010550916	41
5967.9795	3.7521386	53728.379	-0.020830631	0.010556281	41
5968.9795	3.7585192	56262.555	-0.021394193	0.010542274	41
5969.9795	3.7714167	60133.563	-0.022205412	0.010605454	41
5970.9795	3.781112	63191.578	-0.022803247	0.010593534	41
5971.9795	3.7902608	66267.805	-0.023543537	0.010790229	41
5972.9795	3.8011739	69974.578	-0.024454594	0.011001229	41
5973.9795	3.811101	73317.422	-0.025188327	0.011082292	41
5974.9795	3.8201964	76991.875	-0.025961101	0.011084974	41
5975.9795	3.831763	80619.633	-0.026578605	0.011102259	41
5976.9795	3.841001	84503.789	-0.027401447	0.011017025	41
5977.9795	3.8518786	88071.68	-0.0281021	0.011094809	41
5978.9795	3.8602848	91716.781	-0.028764307	0.011050999	41
5979.9795	3.8710556	95327.258	-0.029633343	0.011093915	41
5980.9795	3.8807509	99032.852	-0.030451119	0.010958016	41
5981.9795	3.8917413	102957.61	-0.031248331	0.011090636	41
5982.9795	3.9018407	107097.55	-0.031993091	0.011102259	41
5983.9795	3.9121954	110456.56	-0.032820404	0.011083484	41
5984.9795	3.9211304	114981.51	-0.034010708	0.011041164	41
5985.9795	3.9311287	118314.32	-0.034655333	0.011145175	41
5986.9795	3.9407587	122317.55	-0.035308003	0.011059046	41
5987.9795	3.9505136	126460.34	-0.036082864	0.011105537	41
5988.9795	3.9594665	130195.3	-0.03677696	0.011164546	41
5989.9795	3.9721856	134577.42	-0.037613809	0.011112094	41
5990.9795	3.9814651	138342.17	-0.038237274	0.01110822	41
5991.9795	3.990911	142570	-0.038961768	0.011101663	41
5992.9795	4.0000658	146197.94	-0.039740205	0.01111567	41
5993.9795	4.0095057	150683.72	-0.040509701	0.011126399	41
5994.9795	4.0216784	154556.73	-0.041179955	0.01091212	41
5995.9795	4.0301499	158693.05	-0.04170239	0.010660291	41
5996.9795	4.041996	162707.23	-0.042375922	0.010254681	41
5997.9795	4.050889	166705.14	-0.043058097	0.0099024177	41
5998.9795	4.0618677	170999.48	-0.043649971	0.0095805526	41
5999.9795	4.0714979	174910.34	-0.044418275	0.0092017651	41
6000.9795	4.0802131	178972.33	-0.044925809	0.0087434053	41
6001.9795	4.0901995	182815.88	-0.045550466	0.0083738565	41
6002.9795	4.100275	186890.5	-0.046115518	0.0080522895	41
6003.9795	4.110095	191152.56	-0.046811104	0.0078085065	41
6004.9795	4.1229033	195406.97	-0.04735589	0.0072795153	41
6005.9795	4.1323733	199240.61	-0.047947168	0.0068983436	41
6006.9795	4.1419082	203088.72	-0.048465729	0.0066483021	41
6007.9795	4.1501002	207250.48	-0.04914999	0.0063571334	41
6008.9795	4.1603956	211198.92	-0.049615204	0.0060105324	41
6009.9795	4.1704893	215569.23	-0.050306916	0.0055018067	41
6010.9795	4.1812124	219290.38	-0.050920844	0.0052493811	41
6011.9795	4.19168	223453.61	-0.051536858	0.0048851967	41
6012.9795	4.2012863	227766.47	-0.052252114	0.0044697523	41
6013.9795	4.2099123	231284.02	-0.052843988	0.0040173531	41
6014.9795	4.2208495	235278.08	-0.053595006	0.0036931038	41
6015.9795	4.2314715	239554.91	-0.054063499	0.0032833219	41
6016.9795	4.2416363	243411.36	-0.054769814	0.0029012561	41
6017.9795	4.2500186	247336.88	-0.055350959	0.0026261806	41
6018.9795	4.2611814	251321.66	-0.055959523	0.0022542477	41
6019.9795	4.2708769	254852.45	-0.056694746	0.0017881393	41
6020.9795	4.280602	259041.63	-0.057330132	0.0014296174	41
6021.9795	4.2914257	263081.78	-0.058082342	0.00099807978	41
6022.9795	4.3006105	266884.66	-0.058813691	0.00060111284	41
6023.9795	4.3096523	270554.09	-0.059381425	0.00018537045	41
6024.9795	4.3220034	274638.09	-0.059989393	-0.0001335144	41
6025.9795	4.3296967	278249.47	-0.060657263	-0.00052243471	41
6026.9795	4.3393326	281695.69	-0.061241388	-0.00086843967	41
6027.9795	4.3519092	286357.38	-0.062015951	-0.0013202429	41
6028.9795	4.3616462	289421.78	-0.06269604	-0.0016334653	41
6029.9795	4.3714662	293661.69	-0.063564777	-0.0021207333	41
6030.9795	4.3797894	297001	-0.064269602	-0.0024533272	41
6031.9795	4.3896627	300978.38	-0.064986348	-0.002771318	41
6032.9795	4.4002848	304346.84	-0.065674186	-0.0030949712	41
6033.9795	4.4102654	308124.25	-0.066436529	-0.0035575032	41
6034.9795	4.4204421	311708.66	-0.067227781	-0.0037819147	41
6035.9795	4.430512	315536.28	-0.068056583	-0.0041717291	41
6036.9795	4.4403257	318695.13	-0.068816841	-0.0044590235	41
6037.9795	4.4509006	322625.75	-0.069657564	-0.0048607588	41
6038.9795	4.460566	325813.97	-0.070385635	-0.0051522255	41
6039.9795	4.4705586	329729.97	-0.071260631	-0.0055235624	41
6040.9795	4.4813352	333334.88	-0.072130561	-0.0059524179	41
6041.9795	4.4903593	336196.97	-0.072901547	-0.0062048435	41
6042.9795	4.4997101	339238.72	-0.073701441	-0.0064477324	41
6043.9795	4.5106473	342600.63	-0.074477792	-0.0068315864	41
6044.9795	4.5212097	345969.22	-0.07521987	-0.0069999695	41
6045.9795	4.5303526	348966.28	-0.076088011	-0.0074282289	41
6046.9795	4.5402856	351967.91	-0.076853037	-0.0078392029	41
6047.9795	4.5509496	355280.53	-0.077665746	-0.0081306696	41
6048.9795	4.5614409	358172.97	-0.078389049	-0.0086548924	41
6049.9795	4.5712252	361132.75	-0.079368055	-0.0090914965	41
6050.9795	4.5807424	363869.88	-0.080225468	-0.0094181299	41
6051.9795	4.5901647	366714.91	-0.081019104	-0.009637475	41
6052.9795	4.6002994	369263.22	-0.081757903	-0.009931922	41
6053.9795	4.6102977	371733.63	-0.082722902	-0.010105968	41
6054.9795	4.6212173	373946.72	-0.083701313	-0.010386705	41
6055.9795	4.6311975	376303.69	-0.084729791	-0.010591447	41
6056.9795	4.6412611	378678.31	-0.085761547	-0.010790825	41
6057.9795	4.651022	380624.25	-0.086742043	-0.011045635	41
6058.9795	4.6609015	382085.38	-0.08785516	-0.011177957	41
6059.9795	4.6693492	383362	-0.088989437	-0.011149645	41
6060.9795	4.6796508	384495.22	-0.089886487	-0.011916459	41
6061.9795	4.6909146	385235.88	-0.090926588	-0.011909306	41
6062.9795	4.7012038	385229.09	-0.091861188	-0.012208223	41
6063.9795	4.715426	383655.59	-0.092006326	-0.013243556	41
6064.9795	4.724575	379322.94	-0.092203617	-0.014350414	41
6065.9795	4.7354584	361407.69	-0.090810061	-0.018650889	41
6066.9795	4.7473402	98921.969	-0.20345181	0.059793591	41

Data Acquisition						Time:	6456.6572	Sec	12/31/2019 12:33:31 PM
Time	1000 kN Displacement	1000 kN Force	Ex D1	Ex D2	1000 kN Count
s	mm	N	mm	mm	segments
6320.9731	2.1209636	1022.7734	-0.0001719594	-0.00011742115	44
6321.9731	2.1332433	1228.2283	-0.00020503998	-3.8743019e-06	44
6322.9731	2.1434138	1396.7227	-0.00034451485	-3.8444996e-05	44
6323.9731	2.1548381	1578.5289	-0.00041842461	7.5399876e-05	44
6324.9731	2.1645927	1801.6239	-0.00051379204	9.7453594e-05	44
6325.9731	2.1743596	2036.0605	-0.00058472157	0.00012993813	44
6326.9731	2.1837876	2220.6453	-0.00074237585	0.0002554059	44
6327.9731	2.1939285	2362.4854	-0.00085681677	0.00027865171	44
6328.9731	2.2037368	2526.291	-0.0010290742	0.00038802624	44
6329.9731	2.2137351	2706.3694	-0.0010365248	0.00040471554	44
6330.9731	2.224767	2900.2461	-0.0012913346	0.0005081296	44
6331.9731	2.2355199	1538.0941	-0.00084489584	0.00025510788	44
6332.9731	2.2468133	1902.6022	-0.0008392334	0.00029742718	44
6333.9731	2.2553265	2229.4038	-0.00087678432	0.00025093555	44
6334.9731	2.2645109	2518.0178	-0.0010183454	0.00037133694	44
6335.9731	2.2743311	2384.8967	-0.0009894371	0.00033676624	44
